time,temperature,humidity
00:00:08,28.3,38.7
00:00:18,28.3,38.8
00:00:28,28.3,38.8
00:00:37,28.3,38.7
00:00:47,28.3,38.6
00:00:58,28.2,38.7
00:01:07,28.3,38.7
00:01:18,28.3,38.5
00:01:27,28.3,38.6
00:01:38,28.3,38.6
00:01:48,28.3,38.5
00:02:00,28.3,38.6
00:02:08,28.3,38.6
00:02:18,28.3,38.6
00:02:28,28.3,38.6
00:02:38,28.3,38.6
00:02:47,28.3,38.6
00:02:57,28.3,38.7
00:03:07,28.3,38.6
00:03:18,28.2,38.6
00:03:27,28.3,38.6
00:03:37,28.3,38.6
00:03:48,28.3,38.6
00:03:57,28.3,38.8
00:04:12,28.3,38.6
00:04:18,28.3,38.6
00:04:28,28.3,38.6
00:04:40,28.3,38.4
00:04:47,28.3,38.4
00:04:58,28.3,38.4
00:05:08,28.3,38.4
00:05:17,28.3,38.4
00:05:28,28.3,38.4
00:05:37,28.3,38.3
00:05:50,28.3,38.4
00:05:57,28.3,38.4
00:06:07,28.3,38.4
00:06:17,28.3,38.3
00:06:27,28.3,38.4
00:06:37,28.3,38.3
00:06:51,28.3,38.3
00:06:57,28.2,38.3
00:07:12,28.3,38.3
00:07:18,28.3,38.4
00:07:28,28.3,38.3
00:07:38,28.3,38.4
00:07:47,28.3,38.3
00:07:57,28.3,38.2
00:08:12,28.3,38.2
00:08:17,28.3,38.3
00:08:30,28.3,38.2
00:08:37,28.3,38.3
00:08:48,28.3,38.3
00:08:58,28.3,38.3
00:09:08,28.3,38.2
00:09:17,28.3,38.2
00:09:27,28.3,38.2
00:09:38,28.3,38.2
00:09:52,28.3,38.2
00:10:00,28.3,38.2
00:10:07,28.3,38.2
00:10:22,28.3,38.2
00:10:29,28.3,38.1
00:10:38,28.3,38.2
00:10:47,28.3,38.2
00:10:58,28.3,38.2
00:11:07,28.3,38.1
00:11:17,28.3,38.2
00:11:27,28.3,38.1
00:11:42,28.3,38.1
00:11:48,28.3,38.2
00:11:58,28.3,38.2
00:12:08,28.3,38.1
00:12:17,28.3,38.1
00:12:27,28.3,38.1
00:12:37,28.3,38.0
00:12:48,28.3,38.1
00:12:57,28.3,38.0
00:13:11,28.3,38.1
00:13:17,28.3,38.1
00:13:28,28.3,38.1
00:13:42,28.3,38.0
00:13:47,28.3,38.1
00:13:58,28.3,38.2
00:14:07,28.3,38.0
00:14:18,28.3,38.1
00:14:27,28.3,38.1
00:14:38,28.3,38.1
00:14:47,28.3,38.1
00:15:00,28.3,38.1
00:15:07,28.3,38.1
00:15:18,28.3,38.0
00:15:32,28.3,38.0
00:15:37,28.3,38.0
00:15:52,28.3,38.0
00:15:58,28.3,38.0
00:16:07,28.3,38.0
00:16:18,28.3,37.9
00:16:27,28.3,38.0
00:16:37,28.3,38.0
00:16:47,28.4,38.0
00:16:57,28.3,37.9
00:17:07,28.3,37.8
00:17:18,28.3,37.9
00:17:28,28.3,37.9
00:17:42,28.3,37.9
00:17:48,28.3,38.0
00:17:58,28.3,37.8
00:18:08,28.3,37.8
00:18:17,28.3,37.8
00:18:27,28.3,37.7
00:18:38,28.3,37.7
00:18:48,28.3,37.8
00:18:57,28.3,37.8
00:19:08,28.3,37.7
00:19:17,28.3,37.8
00:19:32,28.3,37.7
00:19:40,28.3,37.8
00:19:48,28.3,37.8
00:20:01,28.3,37.8
00:20:07,28.3,37.8
00:20:17,28.3,37.7
00:20:27,28.3,37.7
00:20:37,28.3,37.7
00:20:51,28.4,37.6
00:21:02,28.4,37.6
00:21:08,28.3,37.6
00:21:18,28.3,37.5
00:21:27,28.4,37.6
00:21:38,28.3,37.6
00:21:47,28.3,37.6
00:21:57,28.3,37.7
00:22:07,28.4,37.7
00:22:18,28.3,37.6
00:22:28,28.3,37.6
00:22:42,28.3,37.5
00:22:51,28.3,37.5
00:22:57,28.3,37.5
00:23:07,28.4,37.5
00:23:17,28.3,37.5
00:23:28,28.3,37.5
00:23:37,28.4,37.5
00:23:48,28.4,37.4
00:24:00,28.4,37.4
00:24:12,28.4,37.3
00:24:18,28.4,37.5
00:24:27,28.4,37.4
00:24:37,28.3,37.3
00:24:47,28.4,37.4
00:24:58,28.3,37.4
00:25:07,28.3,37.4
00:25:18,28.4,37.4
00:25:28,28.4,37.4
00:25:42,28.4,37.4
00:25:48,28.4,37.4
00:25:58,28.4,37.4
00:26:07,28.4,37.4
00:26:18,28.4,37.3
00:26:29,28.4,37.4
00:26:42,28.3,37.4
00:26:48,28.4,37.4
00:26:57,28.4,37.4
00:27:08,28.3,37.4
00:27:17,28.4,37.4
00:27:28,28.4,37.3
00:27:38,28.4,37.4
00:27:47,28.3,37.2
00:28:00,28.4,37.3
00:28:07,28.4,37.3
00:28:18,28.4,37.3
00:28:28,28.3,37.2
00:28:38,28.4,37.3
00:28:48,28.3,37.3
00:28:57,28.4,37.3
00:29:07,28.4,37.3
00:29:22,28.4,37.1
00:29:28,28.3,37.3
00:29:38,28.4,37.3
00:29:47,28.3,37.2
00:29:58,28.3,37.1
00:30:08,28.4,37.1
00:30:17,28.4,37.1
00:30:27,28.4,37.1
00:30:37,28.4,37.1
00:30:48,28.4,37.1
00:30:57,28.4,37.0
00:31:11,28.4,37.1
00:31:22,28.4,37.0
00:31:28,28.4,37.1
00:31:37,28.4,37.0
00:31:48,28.3,37.1
00:32:01,28.4,36.9
00:32:07,28.4,37.0
00:32:18,28.3,37.0
00:32:27,28.4,37.1
00:32:37,28.4,37.0
00:32:48,28.4,37.0
00:32:58,28.4,37.1
00:33:07,28.4,37.0
00:33:22,28.4,37.0
00:33:31,28.4,37.0
00:33:38,28.4,37.0
00:33:52,28.4,36.9
00:33:58,28.4,36.9
00:34:07,28.4,36.9
00:34:17,28.3,36.8
00:34:27,28.4,36.7
00:34:38,28.4,36.8
00:34:52,28.4,36.8
00:34:58,28.4,36.8
00:35:09,28.4,36.8
00:35:17,28.4,36.7
00:35:28,28.4,36.8
00:35:37,28.4,36.8
00:35:50,28.4,36.8
00:35:58,28.4,36.8
00:36:08,28.4,36.8
00:36:22,28.4,36.8
00:36:27,28.4,36.7
00:36:37,28.4,36.7
00:36:48,28.3,36.7
00:36:57,28.4,36.7
00:37:12,28.4,36.8
00:37:21,28.4,36.7
00:37:28,28.4,36.7
00:37:38,28.4,36.7
00:37:47,28.4,36.7
00:37:58,28.4,36.7
00:38:08,28.4,36.7
00:38:17,28.4,36.7
00:38:27,28.4,36.7
00:38:37,28.4,36.7
00:38:47,28.4,36.6
00:38:58,28.4,36.6
00:39:12,28.4,36.6
00:39:18,28.4,36.6
00:39:27,28.4,36.6
00:39:39,28.4,36.6
00:39:48,28.4,36.5
00:39:58,28.4,36.6
00:40:10,28.4,36.6
00:40:18,28.4,36.6
00:40:28,28.4,36.6
00:40:38,28.4,36.6
00:40:48,28.4,36.6
00:40:58,28.4,36.5
00:41:08,28.3,36.5
00:41:17,28.4,36.6
00:41:28,28.3,36.5
00:41:38,28.4,36.5
00:41:50,28.4,36.4
00:41:58,28.4,36.4
00:42:07,28.4,36.3
00:42:20,28.4,36.4
00:42:28,28.4,36.4
00:42:37,28.4,36.4
00:42:52,28.4,36.4
00:42:57,28.4,36.5
00:43:08,28.4,36.4
00:43:22,28.4,36.4
00:43:27,28.4,36.4
00:43:38,28.3,36.4
00:43:48,28.4,36.4
00:43:57,28.4,36.4
00:44:08,28.4,36.4
00:44:17,28.4,36.4
00:44:27,28.4,36.3
00:44:38,28.4,36.3
00:44:47,28.3,36.4
00:44:58,28.3,36.4
00:45:08,28.4,36.4
00:45:22,28.3,36.2
00:45:28,28.4,36.3
00:45:38,28.4,36.3
00:45:48,28.4,36.3
00:45:58,28.3,36.2
00:46:08,28.4,36.3
00:46:17,28.4,36.3
00:46:31,28.4,36.3
00:46:38,28.4,36.3
00:46:48,28.4,36.3
00:46:58,28.4,36.4
00:47:08,28.4,36.2
00:47:22,28.4,36.4
00:47:28,28.4,36.3
00:47:37,28.4,36.4
00:47:48,28.4,36.4
00:48:01,28.4,36.3
00:48:08,28.4,36.3
00:48:20,28.4,36.3
00:48:27,28.4,36.4
00:48:37,28.4,36.4
